ds_division,date,hazard_DROUGHT,hazard_FLOOD,hazard_HEAT,hazard_HEAVY_RAIN,hazard_LANDSLIDE,hazard_LIGHTNING,hazard_WIND
Nallur,2022.05.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nallur,2023.05.03,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Nallur,2023.09.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nallur,2023.11.28,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Nallur,2024.05.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nallur,2024.05.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nallur,2024.10.15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Nallur,2024.10.25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Nallur,2024.11.19,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Nallur,2024.11.20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Nallur,2025.06.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nanattan,2024.03.27,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Nanattan,2024.11.03,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Nanattan,2025.01.21,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Nannaddan,2023.12.15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Nannatan,2025.03.16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Nannattan,2023.12.15,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Nannattan,2024.03.27,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Narammala,2022.09.05,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Narammala,2023.05.03,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Narammala,2023.05.13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Narammala,2023.09.15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Narammala,2023.10.16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Narammala,2023.11.04,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Narammala,2023.11.06,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Narammala,2023.11.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Narammala,2023.11.21,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Narammala,2024.05.21,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Narammala,2024.06.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Narammala,2024.07.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Naththandiya,2022.08.30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Naththandiya,2023.10.18,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Naththandiya,2023.10.20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Naththandiya,2024.08.19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Naththandiya,2024.10.21,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Naththandiya,2024.10.22,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
Nattandiya,2023.05.02,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Nattandiya,2023.08.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nattandiya,2023.10.03,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Nattandiya,2023.11.02,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Nattandiya,2023.11.08,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Nattandiya,2023.11.21,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Nattandiya,2023.12.06,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Nattandiya,2024.06.03,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Nattandiya,2024.06.10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nattandiya,2024.10.10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Natthandiya,2023.11.02,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Naula,2023.12.22,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Naula,2024.11.25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Navanthanveli,2024.11.26,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Navithanveli,2022.12.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nawagaththegama,2023.12.16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Nawagaththegama,2024.01.10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Nawagaththegama,2024.05.19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Nawagaththegama,2025.10.20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Nawagaththegama,2025.10.21,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Nawagattegama,2022.11.13,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Negambo,2022.12.10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Negambo,2023.07.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Negambo,2024.05.22,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Negambo,2024.05.23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Negambo,2024.05.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Negambo,2024.05.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Negambo,2024.08.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Negambo,2025.05.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Negombo,2023.10.04,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Negombo,2024.05.20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Neluwa,2023.05.14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Neluwa,2023.09.29,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Neluwa,2024.05.23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Neluwa,2024.06.01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Neluwa,2025.10.21,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Neluwa,2025.11.22,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Neluwakkana,2024.07.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nffhiy,2023.06.11,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Nffhiy,2024.03.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nffhiy,2024.06.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nffhiy Kegalle,2023.04.22,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Nigambo,2024.10.07,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Nikawaratiya,2023.07.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nikaweratiya,2022.08.30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nikaweratiya,2023.05.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nikaweratiya,2023.11.02,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Nikaweratiya,2023.11.05,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Nikaweratiya,2023.11.11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Nikaweratiya,2023.11.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nikaweratiya,2023.12.09,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Nikaweratiya,2023.12.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nikaweratiya,2024.05.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nikaweratiya,2025.10.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nildandahinna,2025.02.03,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Nildandahinna,2025.10.20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Nintavur,2024.11.26,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Nivithagala,2022.10.30,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Nivithagala,2023.05.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nivithgala,2023.04.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nivithgala,2023.12.19,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Nivithigala,2022.03.10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nivithigala,2022.04.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nivithigala,2022.05.13,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Nivithigala,2022.05.22,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Nivithigala,2022.05.30,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
Nivithigala,2022.08.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nivithigala,2022.08.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nivithigala,2022.10.14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Nivithigala,2023.02.25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Nivithigala,2023.03.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nivithigala,2023.03.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nivithigala,2023.03.30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nivithigala,2023.04.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nivithigala,2023.04.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nivithigala,2023.05.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nivithigala,2023.07.03,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
Nivithigala,2023.07.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nivithigala,2023.08.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nivithigala,2023.09.12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Nivithigala,2023.09.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nivithigala,2023.09.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nivithigala,2023.11.01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Nivithigala,2023.11.02,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Nivithigala,2023.11.21,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Nivithigala,2023.12.04,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Nivithigala,2023.12.18,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Nivithigala,2024.01.04,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Nivithigala,2024.01.05,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Nivithigala,2024.04.27,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Nivithigala,2024.06.01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Nivithigala,2024.06.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nivithigala,2024.07.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nivithigala,2024.07.20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nivithigala,2024.11.12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Nivithigala,2024.11.19,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Nivithigala,2025.11.21,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Nivitigala,2023.09.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nivitigala,2023.11.11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Nivitigala,2023.12.07,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Nivitigala,2024.04.30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nivitigala,2024.06.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Niwithigala,2022.05.10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Niwithigala,2023.05.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Niwithigala,2023.05.30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Niwithigala,2024.03.07,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Niyagama,2022.05.01,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Niyagama,2023.03.20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Niyagama,2023.10.01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Niyagama,2024.05.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Niyagama,2024.06.01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Niyagama,2024.10.20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Niyagama,2024.10.30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Niyagama,2025.05.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Niyagama,2025.05.30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Niyagama,2025.08.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Niyagama,2025.11.19,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Nochchiyagama,2023.03.22,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Nochchiyagama,2024.05.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nochchiyagama,2024.05.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Norwood,2025.05.30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Norwood,2025.10.19,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Nuwara Eliya,2023.07.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nuwara Eliya,2023.11.20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Nuwara Eliya,2024.05.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nuwara Eliya,2024.05.22,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Nuwara Eliya,2025.05.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nuwaraeliya,2022.02.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nuwaraeliya,2022.08.01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Nuwaraeliya,2022.09.05,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Nuwaraeliya,2022.10.03,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Nuwaraeliya,2022.10.19,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Nuwaraeliya,2022.13.16,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Nuwaraeliya,2023.04.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nuwaraeliya,2023.04.25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Nuwaraeliya,2023.09.30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Nuwaraeliya,2023.10.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nuwaraeliya,2023.11.05,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Nuwaraeliya,2023.12.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Nuwaraeliya,2025.11.21,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Nuwaragampalath East,2023.03.24,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Oddusudan,2023.12.14,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Oddusuddan,2022.05.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Oddusuddan,2023.04.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Oddusuddan,2024.11.25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Oddusuddan,2025.07.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Okawela,2023.03.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Okawela,2024.06.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Okawela,2024.11.04,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Okawela,2024.12.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Okewela,2023.04.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Okewela,2023.10.12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Okewela,2024.05.23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Okewela,2024.08.20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Okewela,2024.09.01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Okewela,2024.09.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Okewela,2024.11.26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Okewela,2025.02.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Okewela,2025.03.03,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Okewela,2025.09.01,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Okewela,2025.09.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Okewela,2025.10.13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Opanayaka,2022.11.01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Opanayaka,2022.11.27,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Opanayaka,2023.01.20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Opanayaka,2023.04.24,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Opanayaka,2023.05.09,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Opanayaka,2023.07.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Opanayaka,2023.09.28,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Opanayaka,2023.11.06,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Opanayaka,2023.11.14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Opanayaka,2023.11.23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Opanayaka,2023.12.03,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Opanayaka,2023.12.04,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Opanayaka,2023.12.10,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Opanayaka,2023.12.12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Opanayaka,2023.12.16,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Opanayaka,2023.12.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Opanayaka,2024.01.10,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Opanayaka,2024.01.31,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Opanayaka,2024.02.14,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Opanayaka,2024.04.03,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Opanayaka,2024.04.27,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Opanayaka,2024.04.29,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Opanayaka,2024.11.12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Opanayake,2022.05.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Opanayake,2022.05.14,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Opanayake,2022.08.26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Opanayake,2022.10.12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Opanayake,2023.03.24,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Opanayake,2023.07.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Opanayake,2023.07.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Opanayake,2023.09.13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Opanayake,2023.10.23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Opanayake,2023.10.31,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Opanayake,2023.11.06,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
Paathadumbara,2022.10.03,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Paathadumbara,2023.10.09,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Paathahewaheta,2022.09.05,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Paathahewaheta,2023.10.11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Paathhewaheta,2022.10.02,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Pachchilaipalli,2022.02.03,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Pachchilaipalli,2024.12.14,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
Pachchilaipalli,2025.05.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Pachchilaippalli,2021.11.25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Pachchilaippalli,2022.01.02,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Pachchilaippalli,2022.11.11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Padavi Siripura,2025.09.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Padavi Sripura,2024.11.25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Padavisipura,2022.08.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Padavisiripura,2022.05.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Padavisiripura,2022.12.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Padavisiripura,2022.12.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Padavisripura,2022.06.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Padavisripura,2022.07.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Padavisripura,2023.01.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Padavisripura,2023.08.30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Padavisripura,2024.01.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Padaviya,2023.04.20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Padaviya,2023.09.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Padaviya,2023.10.20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Padaviya,2024.12.29,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Padawi Sripura,2024.08.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Padiyathalawa,2024.01.04,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Padiyathalawa,2024.11.26,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Padukka,2023.03.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Padukka,2023.04.07,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Padukka,2023.10.03,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Padukka,2024.06.01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Padukka,2024.07.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Padukka,2024.10.11,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Padukka,2025.05.30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Padukka,2025.10.19,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Paduwasnuwara East,2023.11.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Paduwasnuwara East,2024.05.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Paduwasnuwara East,2024.06.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Paduwasnuwara West,2023.07.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Paduwasnuwara West,2023.11.06,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Paduwasnuwara West,2023.11.10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
Paduwasnuwara West,2023.12.10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Paduwasnuwara West,2024.01.01,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Paduwasnuwara West,2024.05.20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Paduwasnuwara West,2024.05.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Paduwasnuwara West,2024.06.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Palagala,2022.04.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
Palagala,2023.04.15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Palagala,2023.10.18,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
